"P";"CL";"sigma";"Temp";"dz";"k_eff";"lp__"
"102";0.863904873598083;37.8920353825947;0.888777290053321;298;3.5;0.15;-49.5523314300555
"103";0.871619775202027;37.7268528773967;1.06140454649851;298;3.5;0.15;-47.6058675515027
"104";0.855742961450395;37.8093264842976;1.00905711823586;298;3.5;0.15;-47.4291188967168
"105";0.831081397515869;38.5208928055858;1.01468225307787;298;3.5;0.15;-47.0990802339787
"106";0.84001609192235;38.8041578592977;1.0035873524068;298;3.5;0.15;-47.5804848707327
"107";0.835442993603608;38.3213001524675;1.03495724144404;298;3.5;0.15;-47.2796656170865
"108";0.855629384714539;38.167209065845;0.978688490644084;298;3.5;0.15;-47.4359117936305
"109";0.836584802200903;38.7749188679596;1.0451146633843;298;3.5;0.15;-46.9728912636129
"110";0.801940704425987;39.7615917029467;0.977501845865012;298;3.5;0.15;-47.7933615009328
"111";0.836228979211188;38.3278962867067;1.14859348596715;298;3.5;0.15;-48.0058041380665
"112";0.841945932073003;38.5419976476454;1.14519297070449;298;3.5;0.15;-47.641320429367
"113";0.856792187787096;37.8633538955959;0.941622938206868;298;3.5;0.15;-48.011515812995
"114";0.843329604950967;38.455435533418;1.16520771397644;298;3.5;0.15;-47.933442470264
"115";0.863547111253492;38.0100754462093;1.04788510627796;298;3.5;0.15;-47.4198212301386
"116";0.816757691716614;38.9059458235864;1.12587848971611;298;3.5;0.15;-47.6320363022277
"117";0.827212632212402;38.5909539945729;1.01597359019589;298;3.5;0.15;-47.225165364038
"118";0.843678781343768;38.4110071506376;1.02914226475007;298;3.5;0.15;-46.8376015354203
"119";0.838244107288055;38.163864533673;1.02462538744061;298;3.5;0.15;-47.6326652941481
"120";0.838244107288055;38.163864533673;1.02462538744061;298;3.5;0.15;-47.6326652941481
"121";0.815592080713583;38.8906015986215;1.1004137482585;298;3.5;0.15;-47.5645839739745
"122";0.821830696505688;38.9453787793549;0.956451604798138;298;3.5;0.15;-47.5569617336252
"123";0.87289989057314;37.6828050667305;1.01044588129709;298;3.5;0.15;-47.6142134211523
"124";0.859935159279975;37.4817659689292;1.01204524813354;298;3.5;0.15;-48.4443104764543
"125";0.858602917791228;38.0329669836789;1.02886090574888;298;3.5;0.15;-47.123566863591
"126";0.843929285795176;38.253587827772;1.01978259035678;298;3.5;0.15;-46.9438679444709
"127";0.839592896203404;38.3435731038469;1.00726067733161;298;3.5;0.15;-47.013230577478
"128";0.837249310402625;38.2840006073935;1.00993928804509;298;3.5;0.15;-47.3217892626535
"129";0.854094101356424;37.8289676771956;0.93469756138773;298;3.5;0.15;-48.403777339425
"130";0.844447334050594;38.1395383924982;1.18619701361934;298;3.5;0.15;-48.6329795236786
"131";0.834701050425108;37.8053598997565;1.18498143146605;298;3.5;0.15;-51.6663690591526
"132";0.850032304116338;38.0480769052821;1.18152600331777;298;3.5;0.15;-48.5353935503153
"133";0.845209661900516;37.8930098036958;0.940803179874623;298;3.5;0.15;-49.0653657658991
"134";0.855585977964506;38.334467268941;0.946086600815451;298;3.5;0.15;-48.4861722869152
"135";0.848024118388562;37.9557266706773;0.931010184068173;298;3.5;0.15;-48.5795186687617
"136";0.844180393297588;38.3668615508096;1.14943077096506;298;3.5;0.15;-47.71031612812
"137";0.850785250980583;38.7970941934211;1.15644626521868;298;3.5;0.15;-49.6138810665344
"138";0.838712707844579;38.7119770579364;1.12047454017818;298;3.5;0.15;-47.3995403080252
"139";0.859555204537088;37.8892801798393;1.21930408902621;298;3.5;0.15;-49.3952629910027
"140";0.801322965287713;39.8701389969367;1.03420660087069;298;3.5;0.15;-47.4833288673345
"141";0.819772200901828;38.7394214879995;1.20205958838035;298;3.5;0.15;-48.954462967024
"142";0.834581004658494;39.4149341138066;1.15602103731419;298;3.5;0.15;-50.3988357967772
"143";0.82011004463208;38.6599464480535;1.12667147870351;298;3.5;0.15;-48.1328495896682
"144";0.8314704249151;38.3836897864792;1.25715662457916;298;3.5;0.15;-50.2071997389844
"145";0.848632590335361;38.0475823493022;1.18973315757539;298;3.5;0.15;-48.7335529613303
"146";0.841612983940704;38.1800607615105;1.18714907876888;298;3.5;0.15;-48.6974273595457
"147";0.848862811189378;38.5042022542323;1.18195474959483;298;3.5;0.15;-48.5622184539061
"148";0.87575406459117;37.2820821281646;1.06774942180993;298;3.5;0.15;-48.0864860763383
"149";0.874233784830937;37.3553728504873;1.03994858906167;298;3.5;0.15;-47.8132431786704
"150";0.865408568807426;37.3625647790634;1.12897826462754;298;3.5;0.15;-49.0807874669623
"151";0.866791791116117;37.680862587842;1.07304285090993;298;3.5;0.15;-47.4937705979432
"152";0.849010601028797;37.7456041172489;1.09964664937303;298;3.5;0.15;-48.6090247132138
"153";0.858329911161859;38.3982650052156;1.18956291851118;298;3.5;0.15;-49.3684388845524
"154";0.806531068089181;39.9771449774692;1.0776570726672;298;3.5;0.15;-48.3851869825572
"155";0.797839966196915;39.2297114437895;1.04792560258189;298;3.5;0.15;-48.7039572426135
"156";0.814264989202791;39.5635310621469;1.03057729263331;298;3.5;0.15;-47.5023586813326
"157";0.805613440921653;39.3776416794263;1.0323000091646;298;3.5;0.15;-47.1412130403052
"158";0.811093302760526;39.6980748894547;1.02026990733606;298;3.5;0.15;-47.7746644228543
"159";0.802335716046299;39.2267999697674;1.09181171946072;298;3.5;0.15;-47.9654741861329
"160";0.824531178936699;38.7135648973168;1.16545265200777;298;3.5;0.15;-48.0369095210974
"161";0.851533091600424;38.2940747116826;1.03143417001485;298;3.5;0.15;-47.0541630768323
"162";0.826836661409405;39.125014204399;1.03622628189433;298;3.5;0.15;-47.1463306620705
"163";0.826012468082917;38.6757386586497;0.972479699222384;298;3.5;0.15;-47.5011148886737
"164";0.844050191095576;38.0496216309635;0.984124039564101;298;3.5;0.15;-47.7344070504416
"165";0.813877834190951;38.9939219239512;0.951108424468058;298;3.5;0.15;-48.194218706111
"166";0.832997089262766;38.4246195490583;1.00705258253294;298;3.5;0.15;-47.2637074160605
"167";0.841412561280658;38.4648908135555;1.0638214051969;298;3.5;0.15;-46.8494806983552
"168";0.849283612157517;38.3901252565717;1.09649331391536;298;3.5;0.15;-47.2992253169623
"169";0.82939362659868;38.642627261123;1.2070837668761;298;3.5;0.15;-48.6410575473367
"170";0.818576959955512;39.2690607395634;1.16270402861082;298;3.5;0.15;-47.8155182943511
"171";0.816500461934517;39.2735389095268;0.964540692345955;298;3.5;0.15;-47.5625237620661
"172";0.812557213421536;39.1788837631549;0.966374524792202;298;3.5;0.15;-47.5989896672368
"173";0.827405739569423;39.0152522418111;0.984498027515829;298;3.5;0.15;-47.2660792947431
"174";0.82502901630311;38.6030528963066;1.00294024377206;298;3.5;0.15;-47.5055207984521
"175";0.836130262504247;38.5408782859343;1.0411423734058;298;3.5;0.15;-46.7769823015433
"176";0.826947070066193;38.8501323681089;0.995728837648481;298;3.5;0.15;-46.9529390478409
"177";0.830613922763631;39.2070272776776;1.11986477694433;298;3.5;0.15;-48.148887243291
"178";0.833201336988081;39.0169532675258;1.00764459386088;298;3.5;0.15;-47.5837476898924
"179";0.858501078292171;38.2478549440338;1.05785086645488;298;3.5;0.15;-47.5700884781246
"180";0.782016076219493;40.0394639416103;1.04776512379662;298;3.5;0.15;-48.1463230193059
"181";0.818696783349873;39.3404835893772;1.01910505080488;298;3.5;0.15;-47.2029869891282
"182";0.801467824451495;39.3466285846417;1.02524559601002;298;3.5;0.15;-47.6596151384485
"183";0.822339260851274;39.4315576109286;0.976133505907256;298;3.5;0.15;-48.5050380080181
"184";0.805053804558171;39.2361636463282;0.961290340071632;298;3.5;0.15;-48.3228341952562
"185";0.805630367040324;39.400256464358;0.950968442346214;298;3.5;0.15;-48.0677822974673
"186";0.815463201691889;39.2341272867293;1.05424025421009;298;3.5;0.15;-46.8431494989305
"187";0.832649684242953;39.3375811695601;1.08609145499231;298;3.5;0.15;-49.0660433029163
"188";0.822290800444026;39.1251948892325;1.08823918576169;298;3.5;0.15;-46.9781342007517
"189";0.797299060739069;38.9694563497266;1.12901001133941;298;3.5;0.15;-50.7041487033876
"190";0.820889476902528;39.0234710969346;0.943434909406288;298;3.5;0.15;-47.8140949438169
"191";0.814440680693161;39.1432487703554;0.894957427532977;298;3.5;0.15;-49.4225050802916
"192";0.814440680693161;39.1432487703554;0.894957427532977;298;3.5;0.15;-49.4225050802916
"193";0.823608631319373;39.470282584432;0.902640192337984;298;3.5;0.15;-51.0590031736482
"194";0.848689586116316;38.3759175463847;1.02921461594182;298;3.5;0.15;-47.0139263924531
"195";0.815175643068508;38.597172480939;1.06368611584831;298;3.5;0.15;-48.9734775408502
"196";0.826036088244246;38.9419745487703;1.03723170089828;298;3.5;0.15;-46.7664186013279
"197";0.823730544533829;39.1901662467702;1.07484574720393;298;3.5;0.15;-47.1077737724322
"198";0.817497814979771;38.8983472395802;1.12253127752526;298;3.5;0.15;-47.5540719649373
"199";0.869739230183468;37.5691277963941;1.07198969076394;298;3.5;0.15;-47.6226515703201
"200";0.88091150516487;37.4544740972483;0.953065911051355;298;3.5;0.15;-48.415239568536
"201";0.84613198391033;38.1339970896249;1.10209096267547;298;3.5;0.15;-47.386204402031
"202";0.793497335706763;40.2025970233255;1.0496745979143;298;3.5;0.15;-47.9681993468949
"203";0.794287934337547;39.493930602966;1.0466475393041;298;3.5;0.15;-48.0870709038378
"204";0.805489115209967;40.3091032747702;1.12327968803759;298;3.5;0.15;-50.5274763605376
"205";0.854985880588436;38.7557762861559;1.15928313634225;298;3.5;0.15;-50.2052856685046
"206";0.847189320482136;38.3495148193633;1.17499848997232;298;3.5;0.15;-48.1681657944102
"207";0.841830284096357;38.176501915921;1.17683241609149;298;3.5;0.15;-48.5139672624803
"208";0.846312453647913;38.3347965928878;1.15661639400097;298;3.5;0.15;-47.8517756608224
"209";0.85628664738343;38.2622819125735;1.09216447636306;298;3.5;0.15;-47.5506620098743
"210";0.83185470405189;39.0773605297143;1.16939420422901;298;3.5;0.15;-48.3644927353124
"211";0.817448631245244;39.3076349629056;0.992812027135203;298;3.5;0.15;-47.2644207818686
"212";0.808091099071893;39.0599455735048;0.982179014131289;298;3.5;0.15;-48.2242588012981
"213";0.823776483732011;39.4345728191699;0.966503158456199;298;3.5;0.15;-48.9542805638253
"214";0.820696227375065;39.5105307604886;0.941781582061697;298;3.5;0.15;-49.4564051740466
"215";0.807317628505242;39.365589571598;0.946825884931864;298;3.5;0.15;-48.0860873035084
"216";0.807317628505242;39.365589571598;0.946825884931864;298;3.5;0.15;-48.0860873035084
"217";0.830742204184096;39.0608331569451;1.05929491246848;298;3.5;0.15;-47.2901652291769
"218";0.822624554787125;38.856793756021;1.05526039296512;298;3.5;0.15;-46.8754759189549
"219";0.830377773779642;39.2084894986914;1.07466270024691;298;3.5;0.15;-47.8864796836176
"220";0.825087718872681;38.3762064889446;1.10983262941324;298;3.5;0.15;-48.6669924063822
"221";0.837315345030668;38.9911745120362;1.15050309339521;298;3.5;0.15;-48.4149485006417
"222";0.852987057701985;38.3827708655119;0.965563535151171;298;3.5;0.15;-47.9793629207124
"223";0.830955931678048;38.5962516711238;1.12495638645029;298;3.5;0.15;-47.3809906668595
"224";0.848353247537579;38.1005080843032;1.13589643978236;298;3.5;0.15;-47.7651211623584
"225";0.817147112801982;39.0086577872233;1.06360766557389;298;3.5;0.15;-46.95525362828
"226";0.798821849828417;39.3059387785307;1.03657570290918;298;3.5;0.15;-48.168329387408
"227";0.814466023423537;39.4834461897684;1.04900338043961;298;3.5;0.15;-47.2022143580069
"228";0.810721678571511;39.1551919140763;1.06587903898256;298;3.5;0.15;-47.1378298209579
"229";0.832453398667277;38.5559067823055;1.20110286353058;298;3.5;0.15;-48.5552158693885
"230";0.821414204330537;38.1943435192356;1.18235729705981;298;3.5;0.15;-51.4101708952846
"231";0.834841218333668;39.3933019938779;1.12700864969942;298;3.5;0.15;-50.0896462503778
"232";0.818219777758689;38.8036295082295;1.11996255157354;298;3.5;0.15;-47.7411948651849
"233";0.792770283883197;40.1458017605124;0.914040251873123;298;3.5;0.15;-49.9660977322277
"234";0.800821701667148;39.7579719942475;1.25046228908808;298;3.5;0.15;-49.5515036825179
"235";0.793649821424745;40.0366970280848;1.35185292179912;298;3.5;0.15;-52.1572072048247
"236";0.809020875094192;39.4296744873857;1.22996531860016;298;3.5;0.15;-48.9716283527025
"237";0.861306080414223;37.7833337704061;0.932110094183563;298;3.5;0.15;-48.2200258607027
"238";0.869555128226485;37.8105321450767;0.983983283733773;298;3.5;0.15;-47.7575107813424
"239";0.806323214306646;39.7449618729787;1.15343594552172;298;3.5;0.15;-48.0327017741714
"240";0.800015885352063;39.5976505340138;1.13963545029163;298;3.5;0.15;-47.7247814676354
"241";0.816983058907458;39.791819450589;1.34549690755379;298;3.5;0.15;-52.899041204942
"242";0.771948657457763;40.5206210266097;1.0106159296728;298;3.5;0.15;-48.771660338893
"243";0.783261003941693;40.2451328378486;1.00472443950994;298;3.5;0.15;-48.1265436271951
"244";0.770912374126823;40.2549354634128;0.995419711563506;298;3.5;0.15;-49.7649746784818
"245";0.834890043788573;38.8798366644909;1.16785150683939;298;3.5;0.15;-48.0786979895492
"246";0.822607064816222;38.7812742718057;1.27796575308239;298;3.5;0.15;-50.2177418237533
"247";0.827280850354138;39.0239867048454;1.25704909490201;298;3.5;0.15;-49.5728588428923
"248";0.781639116317899;40.4362076786394;0.982468089629808;298;3.5;0.15;-48.6834522600446
"249";0.781639116317899;40.4362076786394;0.982468089629808;298;3.5;0.15;-48.6834522600446
"250";0.767318313383729;40.7328550662306;0.946023353702631;298;3.5;0.15;-50.2525704312113
"251";0.787693568177617;40.4685779430707;1.02993779151458;298;3.5;0.15;-48.6238540553719
"252";0.782730917556314;40.265234722599;1.02995120018303;298;3.5;0.15;-47.9564906540964
"253";0.811174284535565;39.6780041441353;0.987675667239494;298;3.5;0.15;-48.0354986616386
"254";0.802329470246482;39.7004681410242;0.96655281917294;298;3.5;0.15;-47.8823812610996
"255";0.789151207069276;39.5077917580434;0.970601689721055;298;3.5;0.15;-49.9214150288543
"256";0.824643961723913;39.8496613597896;1.02659001436486;298;3.5;0.15;-51.8727935765687
"257";0.817389885346188;39.4481790287752;1.01972277612234;298;3.5;0.15;-47.439106333739
"258";0.811452329348593;39.2127986178102;0.983319864501493;298;3.5;0.15;-47.3732053906694
"259";0.850565716790621;38.4995766231142;1.05033586231989;298;3.5;0.15;-47.5006029223216
"260";0.849172121591861;37.5819364645528;1.10863230263746;298;3.5;0.15;-49.7064838613957
"261";0.858894133368067;38.3479266738456;1.11543748514924;298;3.5;0.15;-48.3031819976125
"262";0.824320010453838;39.0816212737884;1.04156976969484;298;3.5;0.15;-46.8703701334988
"263";0.825353702540981;39.2250197552222;1.01962177949205;298;3.5;0.15;-47.4207310155822
"264";0.798411640929401;39.6541403802409;1.07929436172079;298;3.5;0.15;-47.2944343052666
"265";0.83948285195878;38.3273766452502;1.13541472443967;298;3.5;0.15;-47.6429422405408
"266";0.818401616693664;38.9826707205946;1.15965236203214;298;3.5;0.15;-47.7884968615218
"267";0.823844381201671;39.0810059628665;1.12520750656779;298;3.5;0.15;-47.2865994925233
"268";0.813126655588496;38.9365830521186;1.17782372734957;298;3.5;0.15;-48.5710734573226
"269";0.881313336725872;37.4792156731898;1.0038728256128;298;3.5;0.15;-47.9720634365524
"270";0.881313336725872;37.4792156731898;1.0038728256128;298;3.5;0.15;-47.9720634365524
"271";0.881313336725872;37.4792156731898;1.0038728256128;298;3.5;0.15;-47.9720634365524
"272";0.888007110688584;37.0022700424444;1.00187304285935;298;3.5;0.15;-48.3656158681991
"273";0.815168285739106;38.9647894960631;1.024730789904;298;3.5;0.15;-47.244048845071
"274";0.792262520970715;39.7630430113175;1.08390335203001;298;3.5;0.15;-47.6172333781568
"275";0.78982237573341;39.9332803631108;1.104607591195;298;3.5;0.15;-47.7151730284488
"276";0.805702809994339;39.6826409630525;1.16372311661624;298;3.5;0.15;-48.017531907857
"277";0.798286447335501;39.5869379964611;0.998822922061738;298;3.5;0.15;-47.6240085466837
"278";0.798723590233018;39.9383802581246;1.03190392182818;298;3.5;0.15;-47.5405264442556
"279";0.821100964289927;39.0087078277723;1.0081151207549;298;3.5;0.15;-46.9045181801061
"280";0.821627490560784;39.2143865101918;1.02746194065891;298;3.5;0.15;-47.030550862523
"281";0.812791183087428;38.8910235563986;1.03616936985118;298;3.5;0.15;-47.7802812311255
"282";0.823725581351855;39.2754003750819;1.042827000947;298;3.5;0.15;-47.3424982049162
"283";0.817803504490167;38.9463489050728;1.02826399988556;298;3.5;0.15;-47.0401785142148
"284";0.83682867557041;38.5767327951988;1.05262040715208;298;3.5;0.15;-46.7735746886917
"285";0.854859226558071;37.9351862538907;1.01979327830653;298;3.5;0.15;-47.1400831329879
"286";0.858928448080929;38.2547568810258;1.0279859158059;298;3.5;0.15;-47.6582799178587
"287";0.850348963227636;37.6861858668787;1.01591034583018;298;3.5;0.15;-48.5753204673555
"288";0.807537399508121;39.1948844851613;0.952798513277921;298;3.5;0.15;-48.2984654227861
"289";0.813816322226809;39.5295155803129;0.906862100840473;298;3.5;0.15;-49.6132051432106
"290";0.820928462941071;39.5425520636446;0.923011383745788;298;3.5;0.15;-50.2898429571095
"291";0.850463850507007;37.8606072561066;1.06338006842019;298;3.5;0.15;-47.6631148615466
"292";0.843950142955131;38.2064118982807;1.09585572845851;298;3.5;0.15;-47.2685907666316
"293";0.822376616175291;39.0106712599842;1.15777182055179;298;3.5;0.15;-47.6404633604668
"294";0.808158306193665;38.9977778017755;1.15172616194743;298;3.5;0.15;-48.5862736734246
"295";0.840890807100459;38.8394343758672;1.24579189700371;298;3.5;0.15;-49.8796690738963
"296";0.855194894823967;38.3904429603278;0.947177991876676;298;3.5;0.15;-48.6744901274034
"297";0.802218250970735;39.8362062491852;1.05737393683477;298;3.5;0.15;-47.3949989721261
"298";0.790892044327941;40.0843160862207;1.00287844411243;298;3.5;0.15;-47.8512989540023
"299";0.808458609969498;39.1710961310886;1.02948044399771;298;3.5;0.15;-47.3386330725986
"300";0.817744742436552;39.3480813622935;1.02468652529242;298;3.5;0.15;-47.1277715189703
"301";0.83739033382449;38.6536771023785;1.07050746404992;298;3.5;0.15;-46.8778178464064
"302";0.805383411951557;39.5187041148233;1.10137636578139;298;3.5;0.15;-47.2089061631468
"303";0.806392563051044;39.3996016770714;1.09289949795688;298;3.5;0.15;-47.1676154280265
"304";0.800108542865915;39.2196219036998;1.1084249956649;298;3.5;0.15;-48.4352036694303
